Stand;RaumID;RaumName;AgeGroup;Overall;male;female;german;german_male;german_female;non_german;non_german_male;non_german_female
31.12.2019;130;Mecklenburg-Vorpommern;60 bis unter 65 Jahre;135500;66667;68833;133575;65581;67994;1925;1086;839
31.12.2019;130;Mecklenburg-Vorpommern;65 bis unter 70 Jahre;123318;59476;63842;122220;58885;63335;1098;591;507
31.12.2019;130;Mecklenburg-Vorpommern;70 bis unter 75 Jahre;70308;33094;37214;69558;32736;36822;750;358;392
31.12.2019;130;Mecklenburg-Vorpommern;75 bis unter 80 Jahre;86060;37536;48524;85678;37370;48308;382;166;216
31.12.2019;130;Mecklenburg-Vorpommern;80 bis unter 85 Jahre;75420;29796;45624;75085;29668;45417;335;128;207
31.12.2019;130;Mecklenburg-Vorpommern;85 bis unter 90 Jahre;35677;12300;23377;35550;12244;23306;127;56;71
31.12.2019;130;Mecklenburg-Vorpommern;90 Jahre und mehr;15587;3755;11832;15489;3720;11769;98;35;63
31.12.2019;141;Chemnitz, Regierungsbezirk;unter 3 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;3 bis unter 6 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;6 bis unter 10 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;10 bis unter 15 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;15 bis unter 18 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;18 bis unter 20 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;20 bis unter 25 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;25 bis unter 30 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;30 bis unter 35 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;35 bis unter 40 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;40 bis unter 45 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;45 bis unter 50 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;50 bis unter 55 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;55 bis unter 60 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;60 bis unter 65 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;65 bis unter 70 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;70 bis unter 75 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;75 bis unter 80 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;80 bis unter 85 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;85 bis unter 90 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;90 Jahre und mehr;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;Insgesamt;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;unter 3 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;3 bis unter 6 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;6 bis unter 10 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;10 bis unter 15 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;15 bis unter 18 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;18 bis unter 20 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;20 bis unter 25 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;25 bis unter 30 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;30 bis unter 35 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;35 bis unter 40 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;40 bis unter 45 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;45 bis unter 50 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;50 bis unter 55 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;55 bis unter 60 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;60 bis unter 65 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;65 bis unter 70 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;70 bis unter 75 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;75 bis unter 80 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;80 bis unter 85 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;85 bis unter 90 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;90 Jahre und mehr;-;-;-;-;-;-;-;-;-
31.12.2019;142;Dresden, Regierungsbezirk;Insgesamt;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;unter 3 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;3 bis unter 6 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;6 bis unter 10 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;10 bis unter 15 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;15 bis unter 18 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;18 bis unter 20 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;20 bis unter 25 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;25 bis unter 30 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;30 bis unter 35 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;35 bis unter 40 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;40 bis unter 45 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;45 bis unter 50 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;50 bis unter 55 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;55 bis unter 60 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;60 bis unter 65 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;65 bis unter 70 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;70 bis unter 75 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;75 bis unter 80 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;80 bis unter 85 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;85 bis unter 90 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;90 Jahre und mehr;-;-;-;-;-;-;-;-;-
31.12.2019;143;Leipzig, Regierungsbezirk;Insgesamt;-;-;-;-;-;-;-;-;-
31.12.2019;145;Chemnitz, Stat. Region;unter 3 Jahre;34138;17469;16669;31651;16174;15477;2487;1295;1192
31.12.2019;145;Chemnitz, Stat. Region;3 bis unter 6 Jahre;36821;18862;17959;34255;17526;16729;2566;1336;1230
31.12.2019;145;Chemnitz, Stat. Region;6 bis unter 10 Jahre;48728;25060;23668;46102;23635;22467;2626;1425;1201
31.12.2019;145;Chemnitz, Stat. Region;10 bis unter 15 Jahre;59683;30871;28812;56705;29268;27437;2978;1603;1375
31.12.2019;145;Chemnitz, Stat. Region;15 bis unter 18 Jahre;35061;17875;17186;33390;16932;16458;1671;943;728
31.12.2019;145;Chemnitz, Stat. Region;18 bis unter 20 Jahre;22785;12238;10547;21170;11101;10069;1615;1137;478
31.12.2019;145;Chemnitz, Stat. Region;20 bis unter 25 Jahre;50080;27569;22511;43103;22795;20308;6977;4774;2203
31.12.2019;145;Chemnitz, Stat. Region;25 bis unter 30 Jahre;53701;29186;24515;45130;23580;21550;8571;5606;2965
31.12.2019;145;Chemnitz, Stat. Region;30 bis unter 35 Jahre;83363;44282;39081;76428;40185;36243;6935;4097;2838
31.12.2019;145;Chemnitz, Stat. Region;35 bis unter 40 Jahre;85776;45590;40186;80355;42548;37807;5421;3042;2379
31.12.2019;145;Chemnitz, Stat. Region;40 bis unter 45 Jahre;79301;42261;37040;74851;39777;35074;4450;2484;1966
31.12.2019;145;Chemnitz, Stat. Region;45 bis unter 50 Jahre;84927;45101;39826;81211;42975;38236;3716;2126;1590
31.12.2019;145;Chemnitz, Stat. Region;50 bis unter 55 Jahre;104359;53406;50953;101470;51710;49760;2889;1696;1193
31.12.2019;145;Chemnitz, Stat. Region;55 bis unter 60 Jahre;118108;58875;59233;116056;57660;58396;2052;1215;837
31.12.2019;145;Chemnitz, Stat. Region;60 bis unter 65 Jahre;111067;53921;57146;109678;53078;56600;1389;843;546
31.12.2019;145;Chemnitz, Stat. Region;65 bis unter 70 Jahre;118006;55639;62367;117096;55075;62021;910;564;346
31.12.2019;145;Chemnitz, Stat. Region;70 bis unter 75 Jahre;76480;35224;41256;75953;34936;41017;527;288;239
31.12.2019;145;Chemnitz, Stat. Region;75 bis unter 80 Jahre;92249;40243;52006;91996;40119;51877;253;124;129
31.12.2019;145;Chemnitz, Stat. Region;80 bis unter 85 Jahre;74955;29966;44989;74699;29843;44856;256;123;133
31.12.2019;145;Chemnitz, Stat. Region;85 bis unter 90 Jahre;36897;12513;24384;36816;12471;24345;81;42;39
31.12.2019;145;Chemnitz, Stat. Region;90 Jahre und mehr;19895;4810;15085;19818;4785;15033;77;25;52
31.12.2019;146;Dresden, Stat. Region;unter 3 Jahre;43147;22124;21023;40242;20611;19631;2905;1513;1392
31.12.2019;146;Dresden, Stat. Region;3 bis unter 6 Jahre;46325;23701;22624;43390;22185;21205;2935;1516;1419
31.12.2019;146;Dresden, Stat. Region;6 bis unter 10 Jahre;60468;31050;29418;57108;29269;27839;3360;1781;1579
31.12.2019;146;Dresden, Stat. Region;10 bis unter 15 Jahre;71017;36408;34609;67434;34521;32913;3583;1887;1696
31.12.2019;146;Dresden, Stat. Region;15 bis unter 18 Jahre;39927;20388;19539;37966;19309;18657;1961;1079;882
31.12.2019;146;Dresden, Stat. Region;18 bis unter 20 Jahre;27449;14471;12978;25631;13316;12315;1818;1155;663
31.12.2019;146;Dresden, Stat. Region;20 bis unter 25 Jahre;66571;35564;31007;57603;29863;27740;8968;5701;3267
31.12.2019;146;Dresden, Stat. Region;25 bis unter 30 Jahre;70984;37781;33203;59344;30945;28399;11640;6836;4804
31.12.2019;146;Dresden, Stat. Region;30 bis unter 35 Jahre;106744;56055;50689;97052;50741;46311;9692;5314;4378
31.12.2019;146;Dresden, Stat. Region;35 bis unter 40 Jahre;104079;54614;49465;96596;50810;45786;7483;3804;3679
31.12.2019;146;Dresden, Stat. Region;40 bis unter 45 Jahre;96328;50836;45492;89837;47497;42340;6491;3339;3152
31.12.2019;146;Dresden, Stat. Region;45 bis unter 50 Jahre;93871;49741;44130;88746;46992;41754;5125;2749;2376
31.12.2019;146;Dresden, Stat. Region;50 bis unter 55 Jahre;113203;58512;54691;109394;56413;52981;3809;2099;1710
31.12.2019;146;Dresden, Stat. Region;55 bis unter 60 Jahre;127116;63909;63207;124382;62331;62051;2734;1578;1156
31.12.2019;146;Dresden, Stat. Region;60 bis unter 65 Jahre;111944;54976;56968;109907;53729;56178;2037;1247;790
31.12.2019;146;Dresden, Stat. Region;65 bis unter 70 Jahre;109497;52016;57481;108143;51193;56950;1354;823;531
31.12.2019;146;Dresden, Stat. Region;70 bis unter 75 Jahre;71798;32698;39100;70977;32269;38708;821;429;392
31.12.2019;146;Dresden, Stat. Region;75 bis unter 80 Jahre;97648;42648;55000;97250;42470;54780;398;178;220
31.12.2019;146;Dresden, Stat. Region;80 bis unter 85 Jahre;80063;33228;46835;79785;33087;46698;278;141;137
31.12.2019;146;Dresden, Stat. Region;85 bis unter 90 Jahre;38096;13842;24254;37987;13799;24188;109;43;66
31.12.2019;146;Dresden, Stat. Region;90 Jahre und mehr;20291;5153;15138;20233;5128;15105;58;25;33
31.12.2019;147;Leipzig, Stat. Region;unter 3 Jahre;30630;15639;14991;27734;14147;13587;2896;1492;1404
31.12.2019;147;Leipzig, Stat. Region;3 bis unter 6 Jahre;31300;16186;15114;28276;14609;13667;3024;1577;1447
31.12.2019;147;Leipzig, Stat. Region;6 bis unter 10 Jahre;38274;19705;18569;35256;18139;17117;3018;1566;1452
31.12.2019;147;Leipzig, Stat. Region;10 bis unter 15 Jahre;43551;22210;21341;40399;20572;19827;3152;1638;1514
31.12.2019;147;Leipzig, Stat. Region;15 bis unter 18 Jahre;24045;12365;11680;22271;11369;10902;1774;996;778
31.12.2019;147;Leipzig, Stat. Region;18 bis unter 20 Jahre;18665;9303;9362;16853;8176;8677;1812;1127;685
31.12.2019;147;Leipzig, Stat. Region;20 bis unter 25 Jahre;54270;26354;27916;46252;21648;24604;8018;4706;3312
31.12.2019;147;Leipzig, Stat. Region;25 bis unter 30 Jahre;61575;31136;30439;51143;25086;26057;10432;6050;4382
31.12.2019;147;Leipzig, Stat. Region;30 bis unter 35 Jahre;85095;44106;40989;75555;38673;36882;9540;5433;4107
31.12.2019;147;Leipzig, Stat. Region;35 bis unter 40 Jahre;76726;40402;36324;69504;36248;33256;7222;4154;3068
31.12.2019;147;Leipzig, Stat. Region;40 bis unter 45 Jahre;64572;34077;30495;58763;30841;27922;5809;3236;2573
31.12.2019;147;Leipzig, Stat. Region;45 bis unter 50 Jahre;60604;32227;28377;55780;29333;26447;4824;2894;1930
31.12.2019;147;Leipzig, Stat. Region;50 bis unter 55 Jahre;72842;37696;35146;69299;35596;33703;3543;2100;1443
31.12.2019;147;Leipzig, Stat. Region;55 bis unter 60 Jahre;78006;39395;38611;75368;37797;37571;2638;1598;1040
31.12.2019;147;Leipzig, Stat. Region;60 bis unter 65 Jahre;67183;32733;34450;65505;31755;33750;1678;978;700
31.12.2019;147;Leipzig, Stat. Region;65 bis unter 70 Jahre;64365;30299;34066;63316;29696;33620;1049;603;446
31.12.2019;147;Leipzig, Stat. Region;70 bis unter 75 Jahre;42781;19172;23609;42063;18809;23254;718;363;355
31.12.2019;147;Leipzig, Stat. Region;75 bis unter 80 Jahre;55981;24198;31783;55632;24018;31614;349;180;169
31.12.2019;147;Leipzig, Stat. Region;80 bis unter 85 Jahre;45490;18274;27216;45165;18143;27022;325;131;194
31.12.2019;147;Leipzig, Stat. Region;85 bis unter 90 Jahre;21661;7717;13944;21527;7651;13876;134;66;68
31.12.2019;147;Leipzig, Stat. Region;90 Jahre und mehr;11409;2852;8557;11336;2827;8509;73;25;48
31.12.2019;150;Sachsen-Anhalt;unter 3 Jahre;52535;26921;25614;47041;24104;22937;5494;2817;2677
31.12.2019;150;Sachsen-Anhalt;3 bis unter 6 Jahre;55881;28774;27107;50764;26086;24678;5117;2688;2429
31.12.2019;150;Sachsen-Anhalt;6 bis unter 10 Jahre;72995;37399;35596;67427;34417;33010;5568;2982;2586
31.12.2019;150;Sachsen-Anhalt;10 bis unter 15 Jahre;89369;46047;43322;83144;42714;40430;6225;3333;2892
31.12.2019;150;Sachsen-Anhalt;15 bis unter 18 Jahre;51645;26921;24724;48392;25072;23320;3253;1849;1404
31.12.2019;150;Sachsen-Anhalt;18 bis unter 20 Jahre;36226;19326;16900;32671;16952;15719;3555;2374;1181
31.12.2019;150;Sachsen-Anhalt;20 bis unter 25 Jahre;87400;46897;40503;73026;37585;35441;14374;9312;5062
31.12.2019;150;Sachsen-Anhalt;25 bis unter 30 Jahre;91359;48631;42728;75963;39102;36861;15396;9529;5867
31.12.2019;150;Sachsen-Anhalt;30 bis unter 35 Jahre;135827;71433;64394;123226;63979;59247;12601;7454;5147
31.12.2019;150;Sachsen-Anhalt;35 bis unter 40 Jahre;133661;70707;62954;123562;64960;58602;10099;5747;4352
31.12.2019;150;Sachsen-Anhalt;40 bis unter 45 Jahre;119176;63185;55991;110989;58456;52533;8187;4729;3458
31.12.2019;150;Sachsen-Anhalt;45 bis unter 50 Jahre;131907;69034;62873;125057;65073;59984;6850;3961;2889
31.12.2019;150;Sachsen-Anhalt;50 bis unter 55 Jahre;172131;87888;84243;166699;84665;82034;5432;3223;2209
31.12.2019;150;Sachsen-Anhalt;55 bis unter 60 Jahre;196242;98197;98045;192463;95842;96621;3779;2355;1424
31.12.2019;150;Sachsen-Anhalt;60 bis unter 65 Jahre;176583;86148;90435;174187;84646;89541;2396;1502;894
31.12.2019;150;Sachsen-Anhalt;65 bis unter 70 Jahre;166524;79151;87373;165118;78275;86843;1406;876;530
31.12.2019;150;Sachsen-Anhalt;70 bis unter 75 Jahre;109531;49875;59656;108688;49406;59282;843;469;374
31.12.2019;150;Sachsen-Anhalt;75 bis unter 80 Jahre;133626;58077;75549;133179;57866;75313;447;211;236
31.12.2019;150;Sachsen-Anhalt;80 bis unter 85 Jahre;107818;42768;65050;107439;42606;64833;379;162;217
31.12.2019;150;Sachsen-Anhalt;85 bis unter 90 Jahre;50253;16892;33361;50098;16810;33288;155;82;73
31.12.2019;150;Sachsen-Anhalt;90 Jahre und mehr;24093;5591;18502;23984;5551;18433;109;40;69
31.12.2019;151;Dessau, Stat. Region;unter 3 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;3 bis unter 6 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;6 bis unter 10 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;10 bis unter 15 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;15 bis unter 18 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;18 bis unter 20 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;20 bis unter 25 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;25 bis unter 30 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;30 bis unter 35 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;35 bis unter 40 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;40 bis unter 45 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;45 bis unter 50 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;50 bis unter 55 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;55 bis unter 60 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;60 bis unter 65 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;65 bis unter 70 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;70 bis unter 75 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;75 bis unter 80 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;80 bis unter 85 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;85 bis unter 90 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;90 Jahre und mehr;-;-;-;-;-;-;-;-;-
31.12.2019;151;Dessau, Stat. Region;Insgesamt;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;unter 3 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;3 bis unter 6 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;6 bis unter 10 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;10 bis unter 15 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;15 bis unter 18 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;18 bis unter 20 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;20 bis unter 25 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;25 bis unter 30 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;30 bis unter 35 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;35 bis unter 40 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;40 bis unter 45 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;45 bis unter 50 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;50 bis unter 55 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;55 bis unter 60 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;60 bis unter 65 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;65 bis unter 70 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;70 bis unter 75 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;75 bis unter 80 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;80 bis unter 85 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;85 bis unter 90 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;90 Jahre und mehr;-;-;-;-;-;-;-;-;-
31.12.2019;152;Halle, Stat. Region;Insgesamt;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;unter 3 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;3 bis unter 6 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;6 bis unter 10 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;10 bis unter 15 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;15 bis unter 18 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;18 bis unter 20 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;20 bis unter 25 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;25 bis unter 30 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;30 bis unter 35 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;35 bis unter 40 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;40 bis unter 45 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;45 bis unter 50 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;50 bis unter 55 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;55 bis unter 60 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;60 bis unter 65 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;65 bis unter 70 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;70 bis unter 75 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;75 bis unter 80 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;80 bis unter 85 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;85 bis unter 90 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;90 Jahre und mehr;-;-;-;-;-;-;-;-;-
31.12.2019;153;Magdeburg, Stat. Region;Insgesamt;-;-;-;-;-;-;-;-;-
31.12.2019;160;Th�ringen;unter 3 Jahre;52515;26791;25724;47567;24204;23363;4948;2587;2361
31.12.2019;160;Th�ringen;3 bis unter 6 Jahre;56942;29259;27683;52278;26835;25443;4664;2424;2240
31.12.2019;160;Th�ringen;6 bis unter 10 Jahre;74517;38248;36269;69305;35491;33814;5212;2757;2455
31.12.2019;160;Th�ringen;10 bis unter 15 Jahre;88342;45480;42862;82628;42392;40236;5714;3088;2626
31.12.2019;160;Th�ringen;15 bis unter 18 Jahre;52149;26889;25260;49056;25120;23936;3093;1769;1324
31.12.2019;160;Th�ringen;18 bis unter 20 Jahre;35660;18651;17009;32409;16591;15818;3251;2060;1191
31.12.2019;160;Th�ringen;20 bis unter 25 Jahre;86062;45895;40167;71500;36879;34621;14562;9016;5546
31.12.2019;160;Th�ringen;25 bis unter 30 Jahre;89030;47215;41815;72694;37498;35196;16336;9717;6619
31.12.2019;160;Th�ringen;30 bis unter 35 Jahre;134367;70786;63581;121170;63237;57933;13197;7549;5648
31.12.2019;160;Th�ringen;35 bis unter 40 Jahre;135724;71943;63781;125831;66352;59479;9893;5591;4302
31.12.2019;160;Th�ringen;40 bis unter 45 Jahre;120785;63994;56791;112426;59336;53090;8359;4658;3701
31.12.2019;160;Th�ringen;45 bis unter 50 Jahre;130176;68916;61260;122951;64918;58033;7225;3998;3227
31.12.2019;160;Th�ringen;50 bis unter 55 Jahre;160832;82075;78757;155379;78993;76386;5453;3082;2371
31.12.2019;160;Th�ringen;55 bis unter 60 Jahre;185821;92921;92900;182011;90754;91257;3810;2167;1643
31.12.2019;160;Th�ringen;60 bis unter 65 Jahre;170921;84150;86771;168502;82736;85766;2419;1414;1005
31.12.2019;160;Th�ringen;65 bis unter 70 Jahre;161257;77435;83822;159791;76632;83159;1466;803;663
31.12.2019;160;Th�ringen;70 bis unter 75 Jahre;105263;48877;56386;104470;48428;56042;793;449;344
31.12.2019;160;Th�ringen;75 bis unter 80 Jahre;123533;54048;69485;123175;53852;69323;358;196;162
31.12.2019;160;Th�ringen;80 bis unter 85 Jahre;101110;40926;60184;100874;40816;60058;236;110;126
31.12.2019;160;Th�ringen;85 bis unter 90 Jahre;45792;15952;29840;45706;15907;29799;86;45;41
